gf-id	num-gen	num-spe	ath	bra	cpa	ptr	mtr	gma	cme	pbr	vvi	sly
ORTHOSTM005208	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005211	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005214	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005216	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005221	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005222	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005223	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005225	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005226	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005227	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM005230	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005231	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005232	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005237	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005239	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005240	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005241	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005243	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005245	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005246	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005247	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005248	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005250	16	14	1	1	1	1	1	2	2	1	1	1
ORTHOSTM005251	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005252	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005255	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005257	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005260	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005261	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM005262	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005263	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005264	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005265	16	14	1	1	2	1	1	2	1	1	1	1
ORTHOSTM005266	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM005268	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005269	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005270	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005271	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005272	16	14	1	1	1	1	1	2	2	1	1	1
ORTHOSTM005274	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM005275	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005276	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005279	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005283	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005287	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005288	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005289	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005290	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005291	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005293	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005298	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005306	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005311	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005312	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005313	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005315	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005316	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005319	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM005320	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005321	16	14	1	1	2	1	1	2	1	1	1	1
ORTHOSTM005323	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005325	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005328	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005330	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005332	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005333	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005336	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005337	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM005338	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005341	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005344	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005346	16	14	1	1	1	1	1	2	1	1	2	1
ORTHOSTM005347	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005350	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005353	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005356	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005359	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM005360	16	14	1	1	2	1	1	2	1	1	1	1
ORTHOSTM005361	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005365	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005367	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005370	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005372	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005373	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005375	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005376	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005377	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005378	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005380	16	14	1	1	1	1	1	3	1	1	1	1
ORTHOSTM005381	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005384	16	14	1	1	1	1	1	2	2	1	1	1
ORTHOSTM005385	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005386	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005387	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005388	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005389	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005390	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005391	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005393	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005394	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005396	16	14	1	1	1	1	2	2	1	1	1	1
ORTHOSTM005399	16	14	1	1	1	1	3	1	1	1	1	1
ORTHOSTM005400	16	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM005403	16	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM005410	16	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM005412	16	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM005414	16	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM005418	16	14	1	1	1	2	2	1	1	1	1	1
ORTHOSTM005420	16	14	1	1	1	1	3	1	1	1	1	1
ORTHOSTM005421	16	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM005422	16	14	1	1	1	1	2	1	1	2	1	1
ORTHOSTM005424	16	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM005430	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005436	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005437	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005439	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005440	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005441	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005443	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005444	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005445	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM005446	16	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM005447	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005448	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005449	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005455	16	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM005458	16	14	2	1	1	1	1	1	1	2	1	1
ORTHOSTM005460	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005463	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005464	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005465	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005468	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005469	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005470	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005472	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005474	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005475	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005476	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005479	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005481	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005482	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM005484	16	14	1	1	1	1	1	1	1	2	2	1
ORTHOSTM005486	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005487	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005488	16	14	2	2	1	1	1	1	1	1	1	1
ORTHOSTM005489	16	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM005490	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005491	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005492	16	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM005493	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005496	16	14	1	1	1	1	1	1	1	2	1	2
ORTHOSTM005497	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005499	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005500	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005501	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005502	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005503	16	14	1	1	2	1	1	1	1	2	1	1
ORTHOSTM005504	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005505	16	14	2	1	1	1	1	1	1	2	1	1
ORTHOSTM005506	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005508	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005509	16	14	1	1	1	1	1	2	1	2	1	1
ORTHOSTM005510	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005511	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005512	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005513	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005514	16	14	1	2	1	1	1	1	1	2	1	1
ORTHOSTM005516	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005517	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005518	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005519	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005520	16	14	1	1	1	1	1	1	1	3	1	1
ORTHOSTM005522	16	14	1	1	1	2	1	1	1	2	1	1
ORTHOSTM005523	16	14	1	1	1	1	1	1	1	2	1	1
ORTHOSTM005525	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM005527	16	14	1	2	1	2	1	1	1	1	1	1
ORTHOSTM005529	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005530	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005536	16	14	1	1	1	2	1	1	2	1	1	1
ORTHOSTM005539	16	14	1	1	2	2	1	1	1	1	1	1
ORTHOSTM005541	16	14	1	1	1	3	1	1	1	1	1	1
ORTHOSTM005542	16	14	1	1	1	2	1	2	1	1	1	1
ORTHOSTM005544	16	14	1	1	1	2	1	1	1	1	1	1
ORTHOSTM005547	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005551	16	14	1	1	1	1	1	1	1	1	1	3
ORTHOSTM005555	16	14	1	1	1	1	1	1	1	2	2	1
ORTHOSTM005556	16	14	1	1	1	1	1	1	1	1	2	1
ORTHOSTM005557	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005558	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005559	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005565	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005566	16	14	1	1	1	1	1	1	1	2	2	1
ORTHOSTM005567	16	14	1	1	2	1	1	2	1	1	1	1
ORTHOSTM005568	16	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM005570	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005572	16	14	1	1	1	2	1	1	2	1	1	1
ORTHOSTM005573	16	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005574	16	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005575	16	14	1	2	1	1	1	2	1	1	1	1
ORTHOSTM005576	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005577	16	14	1	1	1	1	1	2	1	1	1	2
ORTHOSTM005578	16	14	1	1	2	1	1	1	1	1	1	2
ORTHOSTM005579	16	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005580	16	14	1	1	1	1	1	1	3	1	1	1
ORTHOSTM005581	16	14	1	1	2	1	1	1	2	1	1	1
ORTHOSTM005582	15	14	2	1	1	1	1	1	1	1	1	1
ORTHOSTM005648	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005656	15	14	1	1	1	1	1	1	1	1	1	1
ORTHOSTM005700	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005705	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005713	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005742	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005746	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005749	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005758	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005760	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005765	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005767	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005787	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005814	15	14	1	2	1	1	1	1	1	1	1	1
ORTHOSTM005842	15	14	1	1	2	1	1	1	1	1	1	1
ORTHOSTM005852	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005858	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005859	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005876	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005879	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005888	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005889	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005890	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005895	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005896	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005897	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005899	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005904	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005906	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005910	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005913	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005919	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005924	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005926	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005929	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005933	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005935	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005947	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005949	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005953	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005956	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005957	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005960	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005963	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005970	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005981	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005985	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005992	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM005997	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006005	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006007	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006015	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006016	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006017	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006030	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006032	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006038	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006039	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006043	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006044	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006047	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006049	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006050	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006054	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006059	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006061	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006066	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006067	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006071	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006072	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006073	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006077	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006081	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006082	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006086	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006087	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006089	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006090	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006092	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006094	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006100	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006105	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006107	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006109	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006119	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006125	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006127	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006130	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006133	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006134	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006136	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006137	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006139	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006142	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006143	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006145	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006146	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006147	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006148	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006149	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006160	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006166	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006167	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006168	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006169	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006174	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006175	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006178	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006179	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006189	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006194	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006196	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006197	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006198	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006205	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006206	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006207	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006208	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006209	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006213	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006214	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006215	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006216	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006219	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006224	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006227	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006231	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006232	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006233	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006236	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006238	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006242	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006249	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006250	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006258	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006264	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006269	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006271	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006274	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006275	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006281	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006284	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006289	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006293	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006294	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006301	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006302	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006304	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006307	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006308	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006312	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006314	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006315	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006316	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006326	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006329	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006331	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006332	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006334	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006339	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006340	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006344	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006348	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006354	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006355	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006358	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006360	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006361	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006365	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006370	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006377	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006378	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006383	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006386	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006388	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006389	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006391	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006394	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006395	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006398	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006401	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006410	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006413	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006416	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006422	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006424	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006425	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006427	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006434	15	14	1	1	1	1	1	2	1	1	1	1
ORTHOSTM006435	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006440	15	14	1	1	1	1	2	1	1	1	1	1
ORTHOSTM006444	15	14	1	1	1	1	2	1	1	1	1	1
